song_name,Mood,tempo,total_beats,chroma_stft_std,chroma_cq_std,chroma_cens_std,melspectrogram_std,mfcc_std,mfcc_delta_std,rmse_std,cent_std,spec_bw_std,contrast_std,rolloff_std,poly_std,tonnetz_std,zcr_std,harm_std,perc_std,frame_std
REM - Everybody hurts (with lyrics).mp3,Sad,95.703125,272947,0.29019322700152056,0.2827992953896109,0.18986162813824586,18.91110193318728,60.72904581622101,2.400476732874641,0.04566294327378273,784.0712393989527,631.5570266791173,5.419741147987432,1646.5374562123466,1.4253301074298492,0.11284047992934933,0.04644881162131538,0.11000087857246399,0.028004460036754608,1.8656608619295323
James Arthur - Empty Space (Official Video).mp3,Sad,161.4990234375,470139,0.3137829605459224,0.29477672748626427,0.16379101646584304,73.02554430120139,49.24468405969045,3.406121761171241,0.10517165809869766,1112.8141286717428,605.3110532380285,6.886158869139974,2213.3973475442017,2.413147045820214,0.08759979106413131,0.07420552447548719,0.15254196524620056,0.08118253946304321,1.265783601388641
Billie Eilish - come out and play (Audio).mp3,Sad,143.5546875,386878,0.3087565658322095,0.318688222155263,0.20943396870391628,125.53550960260284,64.74854835261517,3.1098926832287015,0.09372813999652863,745.1416351485731,585.0365839354696,6.755313705761098,1826.5314451874315,1.7427257239917748,0.1302117399842455,0.03753820570012234,0.2173604965209961,0.06880713999271393,2.2239513875183436
Snow Patrol - Run.mp3,Sad,151.99908088235293,369540,0.2877103146952496,0.28194316374285144,0.16997868518155285,6.211143038035218,58.00474546059092,2.8861364715470113,0.019840817898511887,769.9689981058835,600.1395869171179,8.052434033767035,1712.3568730393524,0.9735089813707632,0.08390183942341911,0.04194052469215676,0.06338650733232498,0.021769842132925987,2.422704628887134
why am i like this - original song Orla Gartland.mp3,Sad,89.10290948275862,259011,0.3270136181068116,0.31751750774507487,0.1852358415228667,14.858050230427216,90.12683099706463,3.437884739541256,0.03811611980199814,1002.5631106515641,811.7012878458559,7.299574959117789,2157.134031074754,0.7584682898160039,0.10205799524107816,0.07631259133684203,0.06762983649969101,0.04110202565789223,2.726128241416904
Michael Buble - Lost With Lyrics.mp3,Sad,135.99917763157896,397348,0.2961925922726893,0.2776308629932658,0.1607268504343161,9.54861635819361,69.74801289379324,2.398095835094331,0.03936047479510307,615.8968571484648,642.5950925077218,7.4947317320500755,1547.7462302540575,0.9866653394532372,0.09080139139220847,0.02990151533178208,0.057263150811195374,0.0309500303119421,2.1701541539881277
Angel- Sarah Mclachlan- Lyrics.mp3,Sad,117.45383522727273,314809,0.3090178454284087,0.2854180568691357,0.18940490252875816,28.7188231895556,71.01438242758073,2.32670286016207,0.06561089307069778,768.1625876424108,633.8145673141761,8.366314047980389,1607.539510024134,1.1495842035048849,0.10583601572750617,0.045353285113698044,0.10922850668430328,0.020404303446412086,4.056728764826214
Sinead - Lessons (acoustic).mp3,Sad,86.1328125,240207,0.3144751418423486,0.29220441939355346,0.14453511655192836,29.004984820631147,64.38416150910103,3.617431112854281,0.0670415610074997,1099.2999976282495,557.0032447160758,6.916904608943127,2093.8872935099257,1.3702980161369167,0.08103813183200101,0.08086756274535746,0.10700363665819168,0.05108821764588356,1.5711195111456542
Mad World - Gary Jules.mp3,Sad,89.10290948275862,251953,0.2990591071595977,0.29043114711960305,0.17318874787594263,8.44254223714903,83.59987980691548,3.009406758062563,0.031466513872146606,840.634083393384,547.8110590942968,8.911489215257284,1688.4745886676953,0.6066129077029445,0.10861580849015004,0.07351436576163173,0.06293980032205582,0.013517264276742935,3.2619152288126836
Richard Walters - This Fire.mp3,Sad,143.5546875,375783,0.30367927779357606,0.28624465300189983,0.17643701488969749,25.294260734687345,70.21837153948121,2.2663152576699894,0.053167834877967834,883.8345132587494,605.8754398255148,6.7013014493436085,1824.5168274463936,1.144454570532806,0.1089038418965892,0.05596205168846108,0.1068994551897049,0.026227299124002457,3.1822392967917663
Simple Plan - Untitled (Official Video).mp3,Sad,92.28515625,267969,0.29018203226273054,0.26671885254693345,0.15812620478117984,14.830990472958831,50.588137696701835,2.1344786570648364,0.03631138801574707,581.6129663820406,435.49566328490477,7.146378873327842,1236.686801365255,1.2825277707892462,0.08657724168847382,0.037324374140781325,0.0916370302438736,0.029345398768782616,3.9714803522511097
Peter Manos - In My Head.mp3,Sad,56.17357336956522,160229,0.303744426708243,0.30707075344792545,0.21015874868147078,75.4415755249822,63.32108789586138,3.045918001397669,0.08445393294095993,939.9067247327614,860.2751833043061,6.072837322825932,2438.2865918768034,1.6458066059582959,0.1270838897036026,0.03884064681099839,0.16567076742649078,0.07182992249727249,4.132418737995738
St. Helens.mp3,Sad,71.77734375,199880,0.30216069337770685,0.2797556036809517,0.15848149021317626,18.09640302665873,71.00069257851408,2.7258958307705115,0.05769052356481552,689.0307077050729,599.9490735225254,6.090094464431048,1590.4972625135842,1.206114140579577,0.08518350706484575,0.030626968058298537,0.08250405639410019,0.026283174753189087,2.111120108434663
The Smiths - Asleep Lyrics.mp3,Sad,117.45383522727273,321906,0.2916719926235785,0.2541533562756683,0.13548240141948556,14.049704981148471,65.64518255700273,2.1735657448578656,0.047779444605112076,783.4251551329888,539.0487437719005,6.71874723272122,1567.544469563974,1.3217899321735858,0.07140535682010822,0.04873182013498161,0.08577344566583633,0.026772424578666687,3.2863406154930876
Nina Nesbitt - Is it Really me you're missing.mp3,Sad,92.28515625,263030,0.3013480213114529,0.27839877113693584,0.1599532629205823,7.286585249967524,75.97482404794921,2.2433312146589266,0.029641522094607353,908.0770458917829,625.4234082186475,6.725533795901951,1959.2603326548317,0.5079142666533175,0.09098124480927314,0.05899196332952494,0.04233196750283241,0.01148296520113945,3.2115421817908154
Michael Schulte - The Love You Left Behind (Lyric).mp3,Sad,151.99908088235293,431283,0.30258680914223907,0.2813367752396744,0.15528852163932488,41.71665493163416,59.749732678413274,2.692291061397394,0.08155234158039093,937.770141680408,774.9142383581983,6.81457034398961,2069.705633882276,1.7601342164143443,0.09193438601309338,0.05062409487274227,0.13103319704532623,0.044867146760225296,3.837761201738871
No Doubt - Don't Speak.mp3,Sad,151.99908088235293,435558,0.3067205847563223,0.2824369969025839,0.14142731363023484,6.251704818132532,68.1834647051792,2.1523448327209667,0.03611781820654869,1254.0862454976545,708.1833613550465,7.193360856766109,2394.0719836272337,0.8218612904737801,0.08169730960670399,0.1031170512547943,0.0562489777803421,0.019257228821516037,6.741889340640988
Clean Bandit - I Miss You (Lyrics) ft. Julia Michaels.mp3,Sad,103.359375,297494,0.30648853902774476,0.28292960385338456,0.14353953176104667,114.61598471674306,42.09396259879646,3.028257448325606,0.10373224318027496,876.0791242605643,655.5891365258428,7.911308044257245,2045.8075141814504,2.6036215275277637,0.0855808454714497,0.05092552675530246,0.1949959248304367,0.08544262498617172,3.5237784514808035
Nirvana - Something in the Way [Lyrics].mp3,Sad,107.666015625,294615,0.3064195642067587,0.2975941248558242,0.1878126080411856,14.231008808500235,80.92654735949914,2.685280441402771,0.03588002920150757,780.7661976281439,650.5417633067085,7.748000786685223,1809.0420719862552,0.8802921187003931,0.10517049568414821,0.037276847768737034,0.08408418297767639,0.021028446033596992,3.2834598453778256
Amy Winehouse - Love Is A Losing Game.mp3,Sad,161.4990234375,476491,0.30754601733832443,0.29692335732612307,0.17291456199191332,8.861677904766518,57.276831644610205,3.15396801400067,0.02385014109313488,775.761114310255,505.26689696787895,6.688743885403942,1699.6315907990336,0.906088793178062,0.09014689381517804,0.047713230507876854,0.06705714762210846,0.03114486113190651,2.6377745839834983
Rihanna Stay Lyrics.mp3,Sad,112.34714673913044,307328,0.2879442072134666,0.2674121402974879,0.1569315089024173,31.79203504620341,61.91109020470679,2.3149049019519228,0.061086080968379974,560.7158450073266,683.4694482640421,6.456052236855792,1430.4763926470766,1.8228757744907775,0.10021079168947618,0.024172652474092764,0.1343788504600525,0.04248301684856415,3.0905216641367486
